player_id,games,minutes,mins_per_game,mins_pct,minutes_90s,game_starts,mins_per_start,games_completed,game_subs,mins_per_sub,unused_sub,PPM,onG,onGA,plus_minus,plus_minus_per90,plus_minus_wwo,onxG,onxGA,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wwo
5492,19,"1,568",83.0,64.5,17.4,18,85,13,1,45,1,1.32,12,17,-5,-0.29,-0.18,15.8,21.8,-6.0,-0.34,-0.22
5493,19,"1,237",65.0,50.9,13.7,17,73,1,2,1,2,1.37,15,13,2,0.15,0.75,12.6,15.3,-2.8,-0.2,0.13
5494,15,"1,298",87.0,53.4,14.4,15,87,13,0,0,5,1.53,12,14,-2,-0.14,0.18,11.9,16.1,-4.2,-0.29,-0.06
5495,15,"1,084",72.0,44.6,12.0,15,72,3,0,0,2,1.2,10,14,-4,-0.33,-0.2,8.3,16.5,-8.2,-0.68,-0.75
5496,19,"1,050",55.0,43.2,11.7,12,73,1,7,24,8,1.47,6,12,-6,-0.51,-0.51,11.1,13.4,-2.3,-0.19,0.12
5497,19,889,47.0,36.6,9.9,11,68,1,8,18,6,1.11,10,11,-1,-0.1,0.19,8.5,11.5,-3.0,-0.3,-0.06
5498,20,973,49.0,40.0,10.8,10,72,5,10,25,6,1.5,7,9,-2,-0.18,0.06,10.9,10.0,1.0,0.09,0.59
5499,18,971,54.0,40.0,10.8,10,81,7,8,20,0,1.67,6,10,-4,-0.37,-0.25,10.6,15.6,-5.0,-0.46,-0.33
5500,10,735,74.0,30.2,8.2,9,81,3,1,6,0,1.8,9,4,5,0.61,1.2,8.9,5.9,3.1,0.38,0.92
5501,8,412,52.0,17.0,4.6,6,63,0,2,19,2,1.0,1,5,-4,-0.87,-0.78,2.7,4.3,-1.6,-0.36,-0.11
5502,11,401,36.0,16.5,4.5,5,58,0,6,18,7,0.91,4,5,-1,-0.22,0.0,7.6,4.8,2.8,0.63,1.08
5503,16,521,33.0,21.4,5.8,4,71,0,12,20,9,1.13,3,7,-4,-0.69,-0.6,5.0,7.0,-2.0,-0.34,-0.1
5504,4,280,70.0,11.5,3.1,4,70,1,0,0,1,0.5,0,3,-3,-0.96,-0.84,1.7,1.0,0.8,0.25,0.58
5505,16,532,33.0,21.9,5.9,3,69,0,13,25,11,1.38,4,4,0,0.0,0.28,6.4,7.4,-1.1,-0.18,0.11
5506,9,231,26.0,9.5,2.6,2,90,2,7,7,16,1.56,0,3,-3,-1.17,-1.05,2.2,4.9,-2.7,-1.06,-0.88
5507,10,237,24.0,9.8,2.6,1,56,0,9,20,15,1.5,3,3,0,0.0,0.25,3.1,3.8,-0.7,-0.27,-0.01
5508,8,192,24.0,7.9,2.1,1,69,0,7,18,15,1.0,0,3,-3,-1.41,-1.29,1.4,2.9,-1.5,-0.68,-0.45
5509,8,158,20.0,6.5,1.8,1,17,0,7,20,8,0.63,1,3,-2,-1.14,-0.98,2.9,2.9,-0.1,-0.03,0.25
5510,2,136,68.0,5.6,1.5,1,90,1,1,46,25,1.5,1,2,-1,-0.66,-0.47,1.9,2.3,-0.4,-0.26,0.0
5511,4,103,26.0,4.2,1.1,1,68,0,3,12,2,1.75,1,1,0,0.0,0.23,1.5,2.7,-1.1,-0.98,-0.75
5512,11,178,16.0,7.3,2.0,0,0,0,11,16,12,0.91,0,3,-3,-1.52,-1.4,1.4,4.9,-3.5,-1.76,-1.61
5513,7,140,20.0,5.8,1.6,0,0,0,7,20,9,2.0,0,2,-2,-1.29,-1.13,0.6,2.1,-1.5,-0.99,-0.77
5514,5,54,11.0,2.2,0.6,0,0,0,5,11,4,2.0,1,0,1,1.67,1.93,0.9,1.5,-0.5,-0.9,-0.65
5515,1,26,26.0,1.1,0.3,0,0,0,1,26,16,1.0,0,0,0,0.0,0.22,0.2,0.1,0.1,0.39,0.66
5516,1,20,20.0,0.8,0.2,0,0,0,1,20,0,1.0,0,0,0,0.0,0.22,0.2,0.1,0.1,0.45,0.72
5517,1,20,20.0,0.8,0.2,0,0,0,1,20,0,1.0,0,0,0,0.0,0.22,0.2,0.1,0.1,0.47,0.74
5518,27,"2,430",90.0,100.0,27.0,27,90,27,0,0,0,1.3,24,24,0,0.0,0.0,25.3,26.5,-1.2,-0.05,0.0
5519,22,"1,881",86.0,77.4,20.9,21,88,17,1,32,1,1.5,20,15,5,0.24,1.06,19.9,20.2,-0.2,-0.01,0.16
5520,25,"1,835",73.0,75.5,20.4,20,86,13,5,22,1,1.24,17,18,-1,-0.05,-0.2,17.9,19.5,-1.6,-0.08,-0.14
5521,23,"1,759",76.0,72.4,19.5,20,83,16,3,30,1,1.35,18,18,0,0.0,0.0,19.6,20.4,-0.8,-0.04,0.01
5522,20,"1,698",85.0,69.9,18.9,20,85,14,0,0,2,1.1,13,21,-8,-0.42,-1.41,15.4,20.7,-5.4,-0.28,-0.79
5523,20,"1,586",79.0,65.3,17.6,18,86,14,2,20,5,1.3,17,16,1,0.06,0.16,15.9,16.9,-1.0,-0.06,-0.04
5524,20,"1,528",76.0,62.9,17.0,18,81,7,2,34,1,1.25,14,17,-3,-0.18,-0.48,13.8,17.9,-4.1,-0.24,-0.52
5525,22,"1,475",67.0,60.7,16.4,18,76,6,4,26,0,1.36,15,16,-1,-0.06,-0.16,15.5,15.7,-0.2,-0.01,0.08
5526,17,"1,454",86.0,59.8,16.2,17,86,15,0,0,0,1.53,12,12,0,0.0,0.0,15.0,15.6,-0.6,-0.03,0.03
5527,20,"1,386",69.0,57.0,15.4,15,83,8,5,29,5,1.35,13,16,-3,-0.19,-0.45,13.5,17.2,-3.7,-0.24,-0.45
5528,20,"1,331",67.0,54.8,14.8,15,82,8,5,21,2,1.15,16,16,0,0.0,0.0,12.6,15.7,-3.1,-0.21,-0.36
5529,15,"1,163",78.0,47.9,12.9,13,87,12,2,19,11,1.27,13,12,1,0.08,0.15,11.5,11.9,-0.5,-0.04,0.02
5530,16,997,62.0,41.0,11.1,11,82,8,5,20,9,1.25,8,10,-2,-0.18,-0.31,10.1,12.2,-2.1,-0.19,-0.24
5531,17,932,55.0,38.4,10.4,11,71,3,6,25,5,1.12,7,10,-3,-0.29,-0.47,8.8,8.7,0.0,0.0,0.08
5532,13,772,59.0,31.8,8.6,9,78,5,4,17,10,1.23,10,6,4,0.47,0.68,8.1,8.2,0.0,0.0,0.06
5533,9,703,78.0,28.9,7.8,8,86,6,1,18,6,1.44,9,4,5,0.64,0.9,9.4,4.9,4.5,0.58,0.88
5534,16,728,46.0,30.0,8.1,7,76,3,9,22,8,1.25,8,4,4,0.49,0.71,7.9,6.7,1.2,0.15,0.27
5535,18,664,37.0,27.3,7.4,7,70,2,11,16,8,1.39,5,4,1,0.14,0.19,8.6,6.9,1.7,0.23,0.38
5536,12,611,51.0,25.1,6.8,7,76,2,5,16,9,1.42,5,7,-2,-0.29,-0.39,6.4,6.5,-0.1,-0.02,0.03
5537,7,375,54.0,15.4,4.2,4,76,2,3,23,11,1.14,2,5,-3,-0.72,-0.85,2.8,5.2,-2.4,-0.57,-0.62
5538,15,383,26.0,15.8,4.3,2,63,0,13,20,1,1.4,6,3,3,0.7,0.84,3.6,4.3,-0.7,-0.16,-0.13
5539,4,189,47.0,7.8,2.1,2,74,1,2,21,15,1.25,2,2,0,0.0,0.0,3.2,1.0,2.2,1.06,1.2
5540,2,156,78.0,6.4,1.7,2,78,0,0,0,0,2.0,2,2,0,0.0,0.0,1.9,1.3,0.7,0.38,0.45
5541,5,113,23.0,4.7,1.3,1,69,0,4,11,14,1.4,0,0,0,0.0,0.0,0.7,1.3,-0.7,-0.55,-0.53
5542,4,102,26.0,4.2,1.1,1,67,0,3,12,9,1.75,1,1,0,0.0,0.0,1.9,0.4,1.5,1.29,1.4
5543,1,90,90.0,3.7,1.0,1,90,1,0,0,0,1.0,1,1,0,0.0,0.0,2.1,0.4,1.7,1.73,1.85
5544,1,89,89.0,3.7,1.0,1,89,0,0,0,14,1.0,1,1,0,0.0,0.0,2.1,0.4,1.7,1.75,1.87
5545,1,57,57.0,2.3,0.6,1,57,0,0,0,7,1.0,1,1,0,0.0,0.0,0.9,0.4,0.5,0.74,0.8
5546,4,65,16.0,2.7,0.7,0,0,0,4,16,2,1.25,0,1,-1,-1.38,-1.42,1.1,0.6,0.5,0.75,0.81
5547,2,35,18.0,1.4,0.4,0,0,0,2,18,5,0.5,1,1,0,0.0,0.0,1.1,0.7,0.4,1.11,1.17
5548,1,10,10.0,0.4,0.1,0,0,0,1,10,2,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.14
5549,1,9,9.0,0.4,0.1,0,0,0,1,9,13,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.14
5550,27,"2,411",89.0,99.2,26.8,27,89,22,0,0,0,1.3,25,30,-5,-0.19,-0.19,22.1,28.5,-6.4,-0.24,-1.99
5551,26,"2,252",87.0,92.7,25.0,25,89,23,1,31,0,1.35,22,27,-5,-0.2,-0.2,20.1,25.6,-5.6,-0.22,-0.02
5552,24,"2,160",90.0,88.9,24.0,24,90,24,0,0,0,1.29,21,24,-3,-0.12,0.54,20.4,26.3,-6.0,-0.25,-0.24
5553,24,"1,967",82.0,80.9,21.9,24,82,12,0,0,1,1.17,21,28,-7,-0.32,-0.71,19.2,24.7,-5.4,-0.25,-0.14
5554,24,"1,880",78.0,77.4,20.9,23,81,11,1,28,2,1.29,20,26,-6,-0.29,-0.45,16.0,21.9,-5.9,-0.28,-0.27
5555,22,"1,790",81.0,73.7,19.9,22,81,15,0,0,5,1.41,20,19,1,0.05,0.89,17.7,19.3,-1.5,-0.08,0.55
5556,23,"1,748",76.0,71.9,19.4,20,85,16,3,18,4,1.26,15,25,-10,-0.51,-1.17,14.3,21.8,-7.5,-0.38,-0.58
5557,21,"1,485",71.0,61.1,16.5,19,78,9,2,1,5,1.38,15,19,-4,-0.24,-0.15,13.8,16.6,-2.8,-0.17,0.14
5558,23,"1,428",62.0,58.8,15.9,18,73,3,5,24,2,1.35,20,17,3,0.19,0.91,14.7,14.8,-0.1,0.0,0.53
5559,17,"1,508",89.0,62.1,16.8,17,89,15,0,0,8,1.47,19,18,1,0.06,0.65,15.2,16.4,-1.2,-0.07,0.4
5560,16,"1,404",88.0,57.8,15.6,16,88,14,0,0,5,1.44,15,14,1,0.06,0.59,14.1,13.1,1.0,0.07,0.68
5561,20,"1,155",58.0,47.5,12.8,11,86,10,9,23,6,1.4,12,15,-3,-0.23,-0.09,10.2,14.4,-4.2,-0.33,-0.21
5562,15,814,54.0,33.5,9.0,9,77,3,6,20,10,1.0,7,13,-6,-0.66,-0.72,8.0,11.2,-3.2,-0.35,-0.19
5563,17,752,44.0,30.9,8.4,8,66,0,9,25,8,1.59,3,2,1,0.12,0.44,4.3,6.7,-2.4,-0.29,-0.09
5564,10,557,56.0,22.9,6.2,7,72,1,3,19,1,1.2,4,10,-6,-0.97,-1.02,4.4,8.1,-3.7,-0.59,-0.48
5565,7,417,60.0,17.2,4.6,6,67,1,1,16,6,1.43,5,7,-2,-0.43,-0.3,4.4,5.4,-1.0,-0.21,0.01
5566,13,598,46.0,24.6,6.6,5,78,2,8,26,14,0.85,6,7,-1,-0.15,0.05,5.5,9.0,-3.5,-0.53,-0.41
5567,5,343,69.0,14.1,3.8,4,86,3,1,1,11,0.8,2,5,-3,-0.79,-0.7,2.4,5.7,-3.3,-0.87,-0.76
5568,15,490,33.0,20.2,5.4,3,87,2,12,19,12,1.13,3,6,-3,-0.55,-0.46,4.1,5.3,-1.2,-0.23,-0.01
5569,11,311,28.0,12.8,3.5,3,69,0,8,13,13,1.64,2,3,-1,-0.29,-0.12,3.9,3.3,0.6,0.18,0.46
5570,3,270,90.0,11.1,3.0,3,90,3,0,0,11,1.33,4,6,-2,-0.67,-0.54,2.1,2.2,0.0,-0.01,0.24
5571,16,504,32.0,20.7,5.6,2,56,0,14,28,7,1.25,8,5,3,0.54,0.91,5.0,6.7,-1.8,-0.32,-0.12
5572,7,163,23.0,6.7,1.8,1,73,0,6,15,7,1.57,1,3,-2,-1.1,-0.99,1.1,2.7,-1.6,-0.87,-0.69
5573,5,118,24.0,4.9,1.3,0,0,0,5,24,9,0.6,3,1,2,1.53,1.8,2.8,1.2,1.7,1.28,1.57
5574,2,80,40.0,3.3,0.9,0,0,0,2,40,2,0.5,0,0,0,0.0,0.19,0.3,1.1,-0.8,-0.87,-0.67
5575,3,44,15.0,1.8,0.5,0,0,0,3,15,10,1.33,0,0,0,0.0,0.19,0.2,0.5,-0.3,-0.71,-0.5
5576,3,39,13.0,1.6,0.4,0,0,0,3,13,4,1.67,1,0,1,2.31,2.53,0.1,0.5,-0.4,-0.97,-0.76
5577,2,10,5.0,0.4,0.1,0,0,0,2,5,10,2.0,0,0,0,0.0,0.19,0.3,0.0,0.2,2.04,2.27
5578,1,5,5.0,0.2,0.1,0,0,0,1,5,9,0.0,0,0,0,0.0,0.19,0.1,0.1,0.0,-0.48,-0.25
5579,1,4,4.0,0.2,0.0,0,0,0,1,4,0,0.0,0,0,0,0.0,0.19,0.1,0.0,0.1,1.69,1.91
5580,25,"2,250",90.0,92.6,25.0,25,90,25,0,0,1,1.12,22,28,-6,-0.24,-2.24,31.6,29.0,2.6,0.1,-0.69
5581,24,"2,041",85.0,84.0,22.7,23,88,21,1,16,1,1.29,25,25,0,0.0,0.46,30.3,25.2,5.2,0.23,0.45
5582,21,"1,790",85.0,73.7,19.9,20,88,18,1,31,0,1.1,19,24,-5,-0.25,-0.67,26.1,23.9,2.2,0.11,-0.18
5583,21,"1,669",79.0,68.7,18.5,19,85,9,2,27,0,1.19,18,22,-4,-0.22,-0.45,24.5,22.7,1.9,0.1,-0.17
5584,22,"1,497",68.0,61.6,16.6,19,75,2,3,26,0,1.27,16,17,-1,-0.06,0.04,21.2,16.9,4.3,0.26,0.27
5585,24,"1,522",63.0,62.6,16.9,18,77,4,6,22,1,1.38,22,14,8,0.47,1.46,21.1,16.6,4.6,0.27,0.31
5586,25,"1,430",57.0,58.8,15.9,17,72,3,8,26,1,1.24,16,16,0,0.0,0.18,20.5,17.0,3.5,0.22,0.16
5587,18,"1,459",81.0,60.0,16.2,16,88,14,2,24,1,1.33,20,18,2,0.12,0.49,19.8,17.3,2.4,0.15,-0.01
5588,18,"1,251",70.0,51.5,13.9,15,80,8,3,15,4,1.33,16,17,-1,-0.07,0.0,19.7,14.0,5.7,0.41,0.53
5589,16,"1,257",79.0,51.7,14.0,14,89,13,2,7,8,1.63,14,14,0,0.0,0.15,16.8,16.6,0.3,0.02,-0.28
5590,22,"1,177",54.0,48.4,13.1,14,72,3,8,22,1,1.18,11,15,-4,-0.31,-0.45,18.0,15.0,3.1,0.24,0.16
5591,18,"1,114",62.0,45.8,12.4,14,74,1,4,19,6,1.39,13,16,-3,-0.24,-0.31,14.2,15.0,-0.7,-0.06,-0.4
5592,24,"1,347",56.0,55.4,15.0,13,86,11,11,20,3,1.17,14,16,-2,-0.13,-0.13,19.1,17.4,1.7,0.11,-0.09
5593,13,"1,055",81.0,43.4,11.7,13,81,10,0,0,2,1.0,11,17,-6,-0.51,-0.77,14.3,14.2,0.1,0.01,-0.26
5594,25,"1,053",42.0,43.3,11.7,10,71,0,15,23,2,1.24,11,13,-2,-0.17,-0.17,13.9,12.4,1.5,0.13,-0.04
5595,12,763,64.0,31.4,8.5,9,82,5,3,10,14,0.75,4,10,-6,-0.71,-0.92,9.8,10.6,-0.8,-0.1,-0.37
5596,12,750,63.0,30.9,8.3,9,79,6,3,13,13,1.25,6,8,-2,-0.24,-0.24,10.3,12.4,-2.1,-0.25,-0.59
5597,11,790,72.0,32.5,8.8,8,87,7,3,32,12,1.45,8,5,3,0.34,0.62,11.4,8.2,3.3,0.37,0.32
5598,16,675,42.0,27.8,7.5,7,81,4,9,12,11,1.5,9,6,3,0.4,0.66,9.7,7.8,1.9,0.25,0.13
5599,15,683,46.0,28.1,7.6,6,84,4,9,20,8,1.67,8,4,4,0.53,0.84,9.0,7.5,1.5,0.19,0.05
5600,13,398,31.0,16.4,4.4,3,66,0,10,20,11,1.15,4,4,0,0.0,0.09,6.0,4.0,2.0,0.45,0.35
5601,2,180,90.0,7.4,2.0,2,90,2,0,0,25,3.0,5,1,4,2.0,2.24,2.7,1.2,1.6,0.79,0.69
5602,7,179,26.0,7.4,2.0,2,57,0,5,13,6,1.29,2,2,0,0.0,0.08,2.4,1.5,0.9,0.45,0.32
5603,8,214,27.0,8.8,2.4,1,81,0,7,19,7,0.88,2,5,-3,-1.26,-1.3,2.7,2.6,0.1,0.03,-0.13
5604,7,120,17.0,4.9,1.3,0,0,0,7,17,16,1.0,0,2,-2,-1.5,-1.5,1.4,2.7,-1.2,-0.91,-1.12
5605,1,6,6.0,0.2,0.1,0,0,0,1,6,5,3.0,0,0,0,0.0,0.07,0.0,0.0,0.0,0.0,-0.16
5606,1,4,4.0,0.2,0.0,0,0,0,1,4,1,3.0,0,0,0,0.0,0.07,0.1,0.0,0.1,2.28,2.13
5607,25,"1,988",80.0,81.8,22.1,25,80,12,0,0,0,1.32,24,21,3,0.14,1.36,17.9,24.7,-6.8,-0.31,0.44
5608,22,"1,980",90.0,81.5,22.0,22,90,22,0,0,5,1.32,18,18,0,0.0,0.6,17.1,22.7,-5.6,-0.25,0.74
5609,23,"1,898",83.0,78.1,21.1,22,86,15,1,9,4,1.39,16,16,0,0.0,0.51,15.6,20.4,-4.7,-0.23,0.75
5610,25,"1,773",71.0,73.0,19.7,20,82,5,5,28,0,1.28,18,22,-4,-0.2,-0.34,17.3,24.1,-6.8,-0.34,0.17
5611,27,"1,628",60.0,67.0,18.1,19,76,3,8,22,0,1.26,16,20,-4,-0.22,-0.33,14.7,22.1,-7.3,-0.4,-0.04
5612,23,"1,476",64.0,60.7,16.4,18,75,5,5,24,3,1.17,12,15,-3,-0.18,-0.18,12.8,16.3,-3.5,-0.21,0.45
5613,22,"1,608",73.0,66.2,17.9,17,89,16,5,19,5,1.23,13,15,-2,-0.11,0.0,12.7,17.0,-4.3,-0.24,0.43
5614,17,"1,524",90.0,62.7,16.9,17,90,15,0,0,5,1.29,13,14,-1,-0.06,0.14,13.2,19.5,-6.3,-0.37,0.05
5615,18,"1,506",84.0,62.0,16.7,17,89,14,1,1,4,1.22,17,19,-2,-0.12,-0.02,15.3,20.2,-4.9,-0.29,0.26
5616,17,"1,314",77.0,54.1,14.6,15,84,9,2,29,1,1.12,15,19,-4,-0.27,-0.35,12.5,17.8,-5.3,-0.36,0.06
5617,23,"1,265",55.0,52.1,14.1,14,78,6,9,20,2,1.26,9,13,-4,-0.28,-0.36,9.1,14.7,-5.6,-0.4,-0.02
5618,15,"1,076",72.0,44.3,12.0,12,86,9,3,16,12,1.27,14,17,-3,-0.25,-0.25,10.7,16.7,-6.0,-0.5,-0.2
5619,22,"1,035",47.0,42.6,11.5,11,72,2,11,23,5,1.36,14,13,1,0.09,0.35,12.0,13.9,-2.0,-0.17,0.38
5620,13,"1,010",78.0,41.6,11.2,11,90,11,2,10,10,1.29,13,19,-6,-0.53,-0.72,9.0,15.2,-6.3,-0.56,-0.29
5621,19,838,44.0,34.5,9.3,10,68,1,9,17,3,1.26,12,10,2,0.21,0.5,7.1,9.9,-2.8,-0.3,0.13
5622,14,792,57.0,32.6,8.8,10,74,4,4,12,10,1.71,10,11,-1,-0.11,0.0,7.1,12.7,-5.6,-0.64,-0.37
5623,12,764,64.0,31.4,8.5,9,78,5,3,21,7,1.5,10,10,0,0.0,0.16,6.8,13.8,-7.0,-0.82,-0.63
5624,5,450,90.0,18.5,5.0,5,90,5,0,0,6,1.0,8,11,-3,-0.6,-0.6,4.8,9.8,-5.0,-0.99,-0.74
5625,5,442,88.0,18.2,4.9,5,88,4,0,0,0,1.6,3,2,1,0.2,0.38,2.7,4.2,-1.6,-0.32,0.08
5626,6,433,72.0,17.8,4.8,5,85,4,1,10,16,0.83,5,6,-1,-0.21,-0.12,2.9,6.6,-3.6,-0.76,-0.45
5627,15,416,28.0,17.1,4.6,4,60,0,11,16,11,0.93,7,5,2,0.43,0.66,3.8,7.1,-3.3,-0.71,-0.38
5628,19,503,26.0,20.7,5.6,3,65,0,16,19,1,1.16,6,4,2,0.36,0.59,5.4,8.0,-2.6,-0.47,-0.1
5629,7,229,33.0,9.4,2.5,2,67,0,5,19,4,1.43,3,4,-1,-0.39,-0.31,1.6,4.2,-2.6,-1.04,-0.71
5630,5,220,44.0,9.1,2.4,2,90,2,3,13,10,1.2,3,7,-4,-1.64,-1.68,3.3,4.8,-1.6,-0.65,-0.29
5631,7,233,33.0,9.6,2.6,1,85,0,6,25,9,1.29,4,3,1,0.39,0.55,3.0,3.6,-0.7,-0.25,0.16
5632,7,169,24.0,7.0,1.9,1,63,0,6,18,8,0.86,1,4,-3,-1.6,-1.6,0.9,4.2,-3.3,-1.76,-1.47
5633,9,137,15.0,5.6,1.5,0,0,0,9,15,10,1.22,1,2,-1,-0.66,-0.58,1.8,2.4,-0.7,-0.43,-0.05
5634,1,7,7.0,0.3,0.1,0,0,0,1,7,11,3.0,0,0,0,0.0,0.11,0.0,0.0,0.0,-0.59,-0.2
5635,27,"2,335",86.0,96.1,25.9,27,86,17,0,0,0,1.19,23,32,-9,-0.35,1.55,30.2,27.4,2.8,0.11,-0.89
5636,26,"2,340",90.0,96.3,26.0,26,90,26,0,0,0,1.19,24,35,-11,-0.42,-0.42,32.5,28.9,3.6,0.14,-0.12
5637,26,"2,280",88.0,93.8,25.3,26,88,17,0,0,0,1.12,22,33,-11,-0.43,-0.43,30.7,27.6,3.0,0.12,-0.38
5638,24,"2,014",84.0,82.9,22.4,23,87,19,1,5,2,1.33,21,27,-6,-0.27,0.81,26.9,24.2,2.7,0.12,-0.14
5639,26,"1,764",68.0,72.6,19.6,23,73,5,3,28,0,1.23,16,23,-7,-0.36,0.18,23.2,18.1,5.1,0.26,0.42
5640,27,"1,724",64.0,70.9,19.2,21,73,2,6,31,0,1.19,23,27,-4,-0.21,0.68,24.6,20.5,4.1,0.21,0.24
5641,23,"1,607",70.0,66.1,17.9,19,80,13,4,21,1,1.09,15,24,-9,-0.5,-0.29,22.5,21.2,1.3,0.07,-0.21
5642,20,"1,587",79.0,65.3,17.6,19,83,17,1,5,4,1.0,13,21,-8,-0.45,-0.13,21.1,20.5,0.6,0.03,-0.32
5643,17,"1,522",90.0,62.6,16.9,17,90,16,0,0,8,1.18,14,20,-6,-0.35,0.14,21.8,18.2,3.6,0.21,0.18
5644,20,"1,532",77.0,63.0,17.0,16,89,15,4,26,6,1.15,18,26,-8,-0.47,-0.17,22.1,18.4,3.7,0.22,0.2
5645,21,"1,209",58.0,49.8,13.4,16,71,1,5,16,6,1.29,10,14,-4,-0.3,0.22,13.3,14.5,-1.3,-0.09,-0.47
5646,17,"1,126",66.0,46.3,12.5,13,83,9,4,12,3,1.18,9,16,-7,-0.56,-0.28,14.5,11.9,2.6,0.21,0.11
5647,24,"1,172",49.0,48.2,13.0,12,77,0,12,21,3,1.21,13,17,-4,-0.31,0.19,18.0,13.3,4.7,0.36,0.41
5648,12,854,71.0,35.1,9.5,11,77,4,1,11,15,1.08,4,7,-3,-0.32,0.14,10.4,9.2,1.3,0.13,-0.01
5649,11,905,82.0,37.2,10.1,10,90,10,1,5,16,1.09,10,15,-5,-0.5,-0.14,11.4,11.1,0.3,0.03,-0.18
5650,11,743,68.0,30.6,8.3,7,90,7,4,28,13,1.36,9,9,0,0.0,0.59,9.4,6.6,2.8,0.34,0.28
5651,16,450,28.0,18.5,5.0,4,70,1,12,14,5,1.13,5,9,-4,-0.8,-0.48,6.8,7.5,-0.7,-0.14,-0.35
5652,8,425,53.0,17.5,4.7,4,86,1,4,20,17,1.0,2,7,-5,-1.06,-0.79,5.4,3.9,1.5,0.32,0.21
5653,6,237,40.0,9.8,2.6,2,90,2,4,14,19,1.33,4,7,-3,-1.14,-0.81,4.5,4.4,0.1,0.05,-0.1
5654,7,113,16.0,4.7,1.3,1,60,0,6,9,18,1.57,1,2,-1,-0.8,-0.41,1.8,1.9,-0.1,-0.1,-0.26
5655,11,220,20.0,9.1,2.4,0,0,0,11,20,8,1.18,1,2,-1,-0.41,0.0,3.7,2.6,1.0,0.42,0.3
5656,9,214,24.0,8.8,2.4,0,0,0,9,24,14,1.44,2,6,-4,-1.68,-1.4,2.6,4.6,-2.0,-0.82,-1.06
5657,8,108,14.0,4.4,1.2,0,0,0,8,14,14,1.13,3,2,1,0.83,1.3,4.0,1.2,2.8,2.28,2.24
5658,9,99,11.0,4.1,1.1,0,0,0,9,11,16,1.33,1,0,1,0.91,1.37,1.5,1.5,0.0,0.01,-0.14
5659,2,35,18.0,1.4,0.4,0,0,0,2,18,4,1.5,1,0,1,2.57,3.02,0.6,0.1,0.6,1.49,1.36
5660,1,9,9.0,0.4,0.1,0,0,0,1,9,3,1.0,0,0,0,0.0,0.41,0.1,0.0,0.1,0.72,0.57
5661,1,5,5.0,0.2,0.1,0,0,0,1,5,8,0.0,0,0,0,0.0,0.41,0.3,0.0,0.3,5.79,5.66
5662,24,"2,145",89.0,88.3,23.8,24,89,23,0,0,0,1.08,19,22,-3,-0.13,-0.13,22.3,28.0,-5.7,-0.24,0.4
5663,25,"1,896",76.0,78.0,21.1,22,82,13,3,33,0,1.12,18,22,-4,-0.19,-0.36,20.5,27.8,-7.3,-0.35,-0.28
5664,22,"1,862",85.0,76.6,20.7,22,85,16,0,0,1,1.14,19,22,-3,-0.15,-0.15,20.0,26.4,-6.4,-0.31,-0.1
5665,21,"1,890",90.0,77.8,21.0,21,90,21,0,0,0,1.33,22,18,4,0.19,1.36,22.9,27.7,-4.7,-0.22,0.27
5666,22,"1,658",75.0,68.2,18.4,19,82,10,3,34,0,1.27,20,17,3,0.16,0.86,21.2,22.9,-1.7,-0.09,0.6
5667,23,"1,643",71.0,67.6,18.3,18,84,15,5,25,3,1.22,16,14,2,0.11,0.68,17.9,20.5,-2.6,-0.14,0.44
5668,21,"1,471",70.0,60.5,16.3,18,75,6,3,41,5,1.19,15,12,3,0.18,0.75,16.6,21.5,-4.8,-0.3,-0.03
5669,26,"1,591",61.0,65.5,17.7,17,81,8,9,23,0,1.04,13,17,-4,-0.23,-0.33,17.9,19.8,-1.9,-0.1,0.52
5670,19,"1,455",77.0,59.9,16.2,17,82,10,2,29,2,1.05,16,15,1,0.06,0.43,18.3,19.4,-1.2,-0.07,0.53
5671,22,"1,252",57.0,51.5,13.9,15,70,2,7,29,0,1.18,16,14,2,0.14,0.53,15.7,17.6,-1.9,-0.14,0.31
5672,16,"1,238",77.0,50.9,13.8,15,82,10,1,9,11,0.94,14,15,-1,-0.07,0.08,14.0,17.5,-3.5,-0.26,0.06
5673,17,"1,080",64.0,44.4,12.0,13,78,8,4,15,0,1.12,7,9,-2,-0.17,-0.1,10.9,15.7,-4.8,-0.4,-0.2
5674,16,"1,009",63.0,41.5,11.2,12,79,6,4,14,10,1.0,9,12,-3,-0.27,-0.27,9.0,14.4,-5.3,-0.47,-0.32
5675,21,"1,138",54.0,46.8,12.6,11,77,2,10,29,5,0.76,11,15,-4,-0.32,-0.39,12.0,14.1,-2.1,-0.17,0.22
5676,24,"1,085",45.0,44.7,12.1,11,74,3,13,21,1,1.21,11,12,-1,-0.08,0.05,10.0,17.0,-7.0,-0.58,-0.53
5677,23,"1,013",44.0,41.7,11.3,10,68,0,13,26,4,1.09,8,13,-5,-0.44,-0.57,11.3,18.2,-6.9,-0.62,-0.57
5678,13,816,63.0,33.6,9.1,8,82,6,5,32,9,1.23,7,9,-2,-0.22,-0.16,9.0,12.7,-3.8,-0.41,-0.19
